Date,Close,High,Low,Open,Volume
10/24/2013,61.32862091,61.45296514,60.41379296,60.55590453,6045400
10/25/2013,61.51512146,62.0569098,61.2575494,61.56840989,6613300
10/28/2013,61.28419113,61.71051892,61.21313537,61.59505162,4469200
10/29/2013,61.21315002,61.63059425,61.0888058,61.39078947,4450200
10/30/2013,60.81347275,61.55066119,60.33385641,61.47960542,5816100
10/31/2013,60.92005157,61.55066315,60.70689101,60.81347468,5706100
11/1/2013,61.29309464,61.44408309,60.84012248,61.02663883,5008600
11/4/2013,61.11545563,61.77271147,60.76019026,61.64836723,4790200
11/5/2013,61.15097046,61.33748677,60.44930998,61.07991469,5140600
11/6/2013,61.28419113,61.83486311,60.94668643,61.44406321,6503200
11/7/2013,59.6410675,61.58616989,59.58777229,61.58616989,10496300
11/8/2013,60.91116714,61.64835552,59.25915774,59.39238562,16182800
11/11/2013,60.69800186,61.05327395,60.56478076,60.82235285,4954000
11/12/2013,60.19173431,60.79569476,59.88087381,60.68911789,6586700
11/13/2013,61.25754547,61.27530602,59.77429207,59.8897526,5681000
11/14/2013,62.19013977,62.3056071,61.28420237,61.40854659,7246600
11/15/2013,62.17237473,62.32336315,61.77269788,61.96809108,6184400
11/18/2013,61.72829819,62.25231934,61.57730973,62.22567511,4904400
11/19/2013,61.3907814,61.92368611,61.31972563,61.71940247,4801700
11/20/2013,61.48849487,62.10133238,61.35526697,61.39079486,4726800
11/21/2013,62.11907959,62.18125169,61.52399606,61.6927518,4498300
11/22/2013,62.35000992,62.46547724,61.99474461,62.12796571,4667500
11/25/2013,61.9414444,62.68751639,61.81710019,62.6519885,5830600
11/26/2013,63.22042465,63.67339672,62.08355944,62.10131999,8850000
11/27/2013,62.85627747,63.28260537,62.58094479,63.24707748,5446100
11/29/2013,62.65198517,63.30035036,62.51875731,63.09607352,4801000
12/2/2013,62.98060989,63.33587513,62.84738204,62.87402626,6774600
12/3/2013,62.0835762,62.53654839,61.62172035,62.36779258,8304700
12/4/2013,62.14573288,62.59870495,61.56841659,61.65723292,4883800
12/5/2013,62.37665558,62.7763324,62.24342771,62.42994401,5587000
12/6/2013,63.4691124,63.49575662,62.85626824,63.03390767,5542000
12/9/2013,63.1582489,63.48687674,62.98949315,63.38029309,6477100
12/10/2013,63.56681061,63.63786638,62.9717338,62.98061747,7112200
12/11/2013,62.63423157,64.06419691,62.5542989,63.70893157,9519200
12/12/2013,62.60724258,62.95790735,61.86096009,62.29254432,8756300
12/13/2013,62.59827042,63.05682791,62.29255856,62.85002909,5784300
12/16/2013,63.39849854,63.70420349,62.85901476,62.85901476,6246600
12/17/2013,63.53336716,63.75815262,62.78707777,63.56034032,6829100
12/18/2013,64.91805267,64.91805267,63.06582226,63.80311846,7971400
12/19/2013,65.61039734,65.70930351,64.82814128,64.86410778,6768100
12/20/2013,65.09788513,66.14088633,65.04393194,65.72728182,12989700
12/23/2013,65.88911438,65.93407422,65.33165082,65.5384496,5621900
12/24/2013,66.40163422,66.41062756,65.8621504,65.8621504,2883600
12/26/2013,67.09398651,67.15692618,66.45559644,66.49155609,4620100
12/27/2013,66.85121918,67.23785059,66.47358111,67.12096457,3844800
12/30/2013,68.54159546,68.82032727,67.33674165,67.42665448,8578900
12/31/2013,68.69444275,68.78435557,68.16394546,68.58654325,4692300
1/2/2014,68.5775528,68.78435846,68.24487467,68.37075399,5200900
1/3/2014,68.43369293,68.96418338,68.34378011,68.60453209,4060700
1/6/2014,68.17294312,69.0900649,67.87622462,68.81133308,6816200
1/7/2014,68.6404953,68.96418696,68.24487749,68.44268983,4494900
1/8/2014,67.63345337,68.58654157,67.26480191,68.45166891,10900300
1/9/2014,67.3457489,67.84926631,66.8242448,67.84926631,8052900
1/10/2014,67.78631592,67.89421543,67.0400264,67.50758409,6219000
1/13/2014,65.88013458,67.55253933,65.6823291,67.34574051,8232800
1/14/2014,66.94111633,67.05800918,65.89811522,66.2757532,5996500
1/15/2014,66.78824615,67.52554209,66.761273,66.80623283,7283900
1/16/2014,66.72531891,66.89615806,66.2847413,66.88716472,5597400
1/17/2014,66.51851654,67.10295325,66.24877124,66.92312763,6624800
1/21/2014,66.71633148,67.3277483,65.9071092,66.52751249,7507100
1/22/2014,67.7143631,67.82226258,66.58144943,66.60842259,6795100
1/23/2014,67.24682617,67.39068531,66.67137588,67.01304735,6280900
1/24/2014,65.38561249,66.74331894,65.38561249,66.62642608,7334900
1/27/2014,64.96299744,65.55643434,64.48645336,65.16080974,7415100
1/28/2014,65.52944946,65.63734894,64.95399928,64.97198596,5508400
1/29/2014,64.13579559,64.95401118,63.94697661,64.71124588,8604800
1/30/2014,65.83517456,66.20381919,64.73822029,64.81913977,7550500
1/31/2014,65.28668976,65.92507964,64.55838706,64.91803831,7748500
2/3/2014,62.93095016,65.39460432,62.80507083,65.33166465,11964800
2/4/2014,63.88405609,64.06388179,62.8320545,63.7851499,11278800
2/5/2014,64.52243042,64.78318242,63.27262362,64.78318242,11573300
2/6/2014,67.93917084,68.99117225,67.23784114,67.98413068,19821900
2/7/2014,68.03807068,68.06504384,67.08498239,67.50758021,11480100
2/10/2014,69.28787994,69.51266544,67.94816029,68.03807312,8781600
2/11/2014,69.94425964,70.06114564,69.33284279,69.36880929,8186200
2/12/2014,70.05214691,70.14205973,69.80937476,69.82736144,6329500
2/13/2014,70.04315948,70.34886446,69.413756,69.70148115,5955400
2/14/2014,71.23902893,71.45482111,69.92627548,70.02518165,7001100
2/18/2014,71.55371094,71.93134887,71.41883829,71.48177794,6136500
2/19/2014,70.91534424,71.73356003,70.85240456,71.48180133,7024000
2/20/2014,71.20305634,71.61666083,70.88835115,71.22103616,5748700
2/21/2014,72.04824066,72.33596581,70.8523871,71.09515241,8252300
2/24/2014,72.58773041,73.36098615,72.34495825,72.38092475,6635200
2/25/2014,72.12017059,73.14519181,71.96731812,72.57873488,6064300
2/26/2014,72.0032959,72.78554508,71.56271136,72.4978199,5775600
2/27/2014,72.36295319,72.4618525,71.80548266,71.931362,4919800
2/28/2014,72.65966797,73.36099768,72.0842176,72.68664113,7030700
3/3/2014,71.44582367,72.51580486,70.89734649,72.20110653,8449400
3/4/2014,73.46888733,73.8824918,72.4168929,72.47083922,8021400
3/5/2014,74.34104919,74.81759328,73.74761227,73.92744476,7709700
3/6/2014,74.93447876,75.00641175,74.48490783,74.50289451,5774400
3/7/2014,73.91846466,75.21323136,73.74762548,75.16827152,7478100
3/10/2014,73.70265961,74.11626404,73.45090098,73.89147857,5209700
3/11/2014,72.87545776,74.02635836,72.57873927,73.90047904,7171600
3/12/2014,73.17216492,73.18115826,71.97631141,72.461842,6378300
3/13/2014,71.86841583,73.71165956,71.62565053,73.5048539,8570600
3/14/2014,71.99428558,72.29999737,71.54471467,71.79647328,7754700
3/17/2014,73.1811676,73.3699866,72.21009259,72.38093176,7280700
3/18/2014,73.72064972,73.95442856,73.08225973,73.30704523,5395900
3/19/2014,72.39891052,73.99938904,71.96732621,73.95442919,6403200
3/20/2014,72.65966797,72.84848698,71.71557292,72.46185562,5968200
3/21/2014,72.24606323,73.77460885,71.97632473,73.6936825,7840900
3/24/2014,71.47278595,72.76755245,71.37387979,72.56974014,7642900
3/25/2014,71.52675629,72.2370725,70.67256718,72.14715967,6692400
3/26/2014,70.6905365,72.14714194,70.68154316,71.86841016,6750800
3/27/2014,70.56466675,70.68155274,69.48569224,70.40282091,9194700
3/28/2014,71.02322388,71.44582171,70.41180705,70.7894519,5281700
3/31/2014,71.99428558,72.28201069,71.625641,71.66160064,6848800
4/1/2014,73.34301758,73.37898408,72.28202967,72.28202967,6555000
4/2/2014,73.43292999,73.70267535,73.10025182,73.47788984,6073500
4/3/2014,73.45091248,73.94543646,72.95638163,73.65771129,4930100
4/4/2014,72.31798553,74.49390735,72.29101237,74.01736323,8894400
4/7/2014,71.14909363,72.65066576,70.63658304,72.30898746,9000800
4/8/2014,71.54473114,71.61666415,70.24097794,71.27498579,7085100
4/9/2014,72.35394287,72.40788918,71.2659821,71.90437196,7004800
4/10/2014,69.69248962,72.75855989,69.66551646,72.75855989,10160200
4/11/2014,69.24291229,70.08810092,69.06307982,69.69248319,9204100
4/14/2014,69.79140472,69.98022372,69.09906154,69.86333087,5964700
4/15/2014,69.82736969,70.32189366,68.61352253,70.0341685,6398700
4/16/2014,70.98725128,71.0142313,70.30390837,70.47474067,5958800
4/17/2014,71.92236328,72.12916895,70.67255651,70.76246933,7627700
4/21/2014,71.13113403,71.91339015,70.75349599,71.89540347,7080300
4/22/2014,71.43682861,71.83245329,71.22103646,71.2300298,5876000
4/23/2014,71.49976349,71.88639479,71.00523954,71.50875683,4148600
4/24/2014,71.56269836,71.98529614,71.13111411,71.69757102,4632700
4/25/2014,70.3398819,71.44582272,70.27694223,71.44582272,6193300
4/28/2014,69.93525696,71.08615751,69.12602786,70.81641905,7522700
4/29/2014,70.70851135,70.74447785,69.89928235,70.4477594,4608700
4/30/2014,71.3379364,71.50877561,70.29493505,70.58266027,6550200
5/1/2014,71.5357132,71.81445179,71.2659748,71.34689426,6486800
5/2/2014,72.21009064,72.42588965,71.58968733,71.58968733,7599300
5/5/2014,73.02831268,73.10923217,71.75153272,72.30899636,5669800
5/6/2014,72.85746765,73.39695142,72.65066885,73.36098492,10696500
5/7/2014,72.19210052,74.12525689,72.03924806,73.414934,11906800
5/8/2014,73.36998749,73.972411,71.99430129,72.12018063,9257700
5/9/2014,73.68466187,73.74760151,72.74056717,73.07324522,5376600
5/12/2014,74.10727692,74.57483457,73.80157195,73.80157195,5704400
5/13/2014,73.80156708,74.40399049,73.50484861,74.11626536,5274700
5/14/2014,72.75856018,73.89148088,72.49780821,73.52282942,6192000
5/15/2014,72.06623077,72.67764759,71.22103512,72.50680842,7687700
5/16/2014,72.28202057,72.30899373,71.33791878,72.08420824,5823700
5/19/2014,72.87545776,73.17216939,72.0572353,72.31798729,4896900
5/20/2014,72.9114151,73.5138454,72.39890448,72.7765493,6023200
5/21/2014,73.90047455,74.03534034,73.20813145,73.20813145,4736400
5/22/2014,74.04433441,74.43995904,73.76560262,73.90047527,4652000
5/23/2014,74.91649628,74.95246277,73.90046849,73.90046849,4580300
5/27/2014,75.29415131,75.50995033,74.9165133,75.13230547,5197700
5/28/2014,75.16825867,75.43800397,74.85356039,75.34809116,4652100
5/29/2014,75.55490112,75.60884745,75.0154173,75.45599495,6522000
5/30/2014,75.53691864,75.87859012,75.18625382,75.35708613,6352400
6/2/2014,75.77069855,75.90557123,75.53692655,75.77069855,3933800
6/3/2014,75.42004395,75.7347492,75.27618476,75.59088316,4541400
6/4/2014,75.74370575,75.88757173,74.90750357,75.39304099,5800100
6/5/2014,76.22925568,76.38210817,75.43801321,75.86061103,5956000
6/6/2014,76.07640839,76.41807989,75.77069653,76.34615374,5302800
6/9/2014,76.85866547,77.20033698,76.0044764,76.06741607,5667600
6/10/2014,76.20227814,76.78672176,76.1573183,76.78672176,4632600
6/11/2014,75.80665588,76.25622686,75.68077656,76.06740787,4300900
6/12/2014,74.44895935,75.70775265,74.26912684,75.55490015,7231400
6/13/2014,74.44895935,74.61979166,73.54981736,74.40399951,4711100
6/16/2014,74.89852905,75.02440838,74.23315905,74.30509206,5181100
6/17/2014,74.77266693,75.04240547,74.27813599,74.61082106,4535900
6/18/2014,75.15028381,75.30313629,74.45794069,74.79062567,4536300
6/19/2014,75.32111359,75.45598624,74.85356282,75.21322095,4326900
6/20/2014,74.46694946,75.59987045,74.4399763,75.5908771,11073400
6/23/2014,74.41299438,74.56584688,74.01736971,74.49391387,3946600
6/24/2014,74.34104919,75.1412849,74.17021005,74.34104919,5057100
6/25/2014,75.43803406,75.81567215,74.16125374,74.3320861,7899200
6/26/2014,75.93254089,76.13934658,75.32112405,76.13934658,6424000
6/27/2014,76.6967926,76.77771207,75.64479156,75.64479156,17932200
6/30/2014,77.09243774,77.38915627,76.49001421,76.82269924,6991400
7/1/2014,77.74880981,78.10846799,77.11041982,77.1553728,5608200
7/2/2014,77.72181702,77.96458228,77.50601805,77.84769632,4439600
7/3/2014,78.08149719,78.2073834,77.77579217,77.95561785,3210400
7/7/2014,77.85668945,78.0634951,77.61392417,77.87467613,4897800
7/8/2014,77.20033264,77.61393714,77.03848681,77.49705115,4733600
7/9/2014,78.42314911,78.48608876,77.19132237,77.32619501,6311200
7/10/2014,78.09947205,78.77382852,77.49704857,77.80275355,7249700
7/11/2014,78.12644958,78.54904743,77.65889875,78.22535576,5016000
7/14/2014,78.00956726,78.66593712,77.91965443,78.63896396,4012300
7/15/2014,77.46108246,77.91065345,76.91260531,77.84771378,7001300
7/16/2014,76.74176025,78.7918027,76.53496146,77.94661397,10667200
7/17/2014,76.45405579,77.49706397,76.31019661,76.72380117,6885900
7/18/2014,77.15536499,77.30822433,76.57991472,76.82268687,4719100
7/21/2014,77.09243774,77.3262166,76.87664557,77.15537741,4799800
7/22/2014,77.51502991,77.82972823,76.88563326,77.65889592,4984200
7/23/2014,77.36217499,77.80275263,77.11041634,77.6049403,3650200
7/24/2014,78.04553223,78.18939139,77.60494769,77.77578687,4168200
7/25/2014,77.53300476,77.95559567,77.37115895,77.59594442,4659800
7/28/2014,78.36023712,78.4231768,77.15538311,77.7128537,4546800
7/29/2014,77.50601959,78.49508105,77.47005996,78.48608771,5478700
7/30/2014,78.41418457,78.4681309,77.40714291,77.883694,7294200
7/31/2014,77.2183075,78.1803891,77.04747519,77.85669745,6342400
8/1/2014,76.76872253,77.33518624,76.61587008,76.77771587,6759200
8/4/2014,78.44115448,78.69291317,77.33521354,77.47907271,8262700
8/5/2014,78.00055695,78.44113454,77.34418036,78.35122173,9361800
8/6/2014,77.85668945,78.78281132,77.47905152,77.48804486,9789500
8/7/2014,76.88564301,78.23435616,76.63388431,78.21636947,7916900
8/8/2014,78.09048462,78.12645112,76.98454375,77.01151692,6382700
8/11/2014,78.67491913,79.10651027,78.270308,78.28828782,5047900
8/12/2014,78.41418457,78.78283614,78.02755318,78.36023824,4510100
8/13/2014,78.76483917,79.07953751,78.60299334,78.89071851,4532300
8/14/2014,79.67298126,79.94272663,78.95366485,79.1514772,8218000
8/15/2014,80.27540588,80.44624508,79.74491534,80.04162702,8211000
8/18/2014,80.89580536,81.25546352,80.54514053,80.61707354,4973300
8/19/2014,81.00369263,81.18352513,80.59908151,81.03965913,4153000
8/20/2014,80.77891541,80.96774127,80.62606291,80.85084841,3894500
8/21/2014,81.26445007,81.39932274,80.90479877,80.97672491,4719100
8/22/2014,81.36334991,81.73200139,81.0306718,81.03965828,4756400
8/25/2014,81.26445007,81.9477999,81.19252393,81.77696073,3515400
8/26/2014,80.94075012,81.52519372,80.86882398,81.47124741,4117700
8/27/2014,81.25545502,81.29142152,80.90479023,81.04864936,3739700
8/28/2014,81.12957764,81.36334959,80.88680548,80.90479216,2678400
8/29/2014,80.81490326,81.26447439,80.32037914,81.21052805,4179400
9/2/2014,81.64208221,81.75896818,81.05763864,81.0846118,5602000
9/3/2014,81.76797485,81.96578719,81.52520267,81.8758675,3684000
9/4/2014,81.04864502,82.00173318,80.93175905,81.70502158,5458700
9/5/2014,81.76797485,81.76797485,81.01269201,81.04865852,4597100
9/8/2014,81.42629242,81.67805107,81.06664113,81.60612492,4331200
9/9/2014,80.56311035,81.40830591,80.48219088,81.37233941,4797700
9/10/2014,80.49118805,80.76093339,79.79885173,80.50917473,5078600
9/11/2014,80.89580536,80.95874502,80.07758286,80.20346219,4065500
9/12/2014,80.62607574,81.10261999,80.24843768,81.01270715,3870200
9/15/2014,80.9947052,81.25545718,80.52714756,80.68899338,4910000
9/16/2014,81.16555023,81.30941625,80.43724736,80.66203288,4324600
9/17/2014,81.21949768,81.61511549,80.89580602,81.44428318,4058100
9/18/2014,81.22847748,81.37234348,80.84185304,81.20150432,4343600
9/19/2014,81.36334991,81.95678687,81.2734371,81.64208857,13382900
9/22/2014,80.28439331,81.47126053,80.19448048,81.36336101,5003000
9/23/2014,79.40322113,80.23942339,79.33129499,80.13153075,6155800
9/24/2014,80.42825317,80.59909236,79.34029212,79.44819164,5607000
9/25/2014,79.18743134,80.56311742,79.178438,80.25741245,7077400
9/26/2014,79.78984833,79.92472098,79.04356578,79.25935791,5786400
9/29/2014,79.87078094,80.06859327,78.54904118,79.23239098,5188600
9/30/2014,80.05059052,80.50915474,79.61001297,79.87975138,4824500
10/1/2014,78.6659317,80.2394302,78.4051797,80.09557105,7512500
10/2/2014,78.03652191,78.81877779,76.1123589,78.6749118,11051100
10/3/2014,79.52911377,79.93373182,78.71989139,79.21441542,7549000
10/6/2014,79.62800598,80.18547644,79.18742836,79.83481164,4047800
10/7/2014,78.3242569,79.35827153,78.26131723,79.12449269,6217600
10/8/2014,79.22338104,79.25934754,77.62290981,78.27927945,7008000
10/9/2014,77.06545258,79.26835438,76.93957326,79.15146154,8726200
10/10/2014,77.56897736,78.22535403,76.78672821,77.25427903,12675300
10/13/2014,75.4469986,77.67686662,75.31212594,77.25426884,9039800
10/14/2014,75.65380096,76.89461435,75.43800882,76.20227809,8607100
10/15/2014,73.80156708,75.31212571,70.618604,74.08029886,21844400
10/16/2014,73.49584961,74.15222615,71.52673371,71.86840513,13216500
10/17/2014,75.37506866,76.1213581,74.34105409,74.34105409,12381800
10/20/2014,76.89461517,76.97554151,75.66279511,75.73472812,8302100
10/21/2014,78.71087646,78.83675577,77.55098268,77.61392234,9170400
10/22/2014,78.31525421,79.67296033,78.20736158,79.07053694,9314500
10/23/2014,79.1155014,79.69095173,78.90870259,79.31331374,7245300
10/24/2014,79.67298126,79.71794111,78.74686601,79.04358454,4937500
10/27/2014,79.52911377,80.01465131,79.34029476,79.54710045,5644300
10/28/2014,80.85984039,80.88681356,79.97867821,80.05960456,4554400
10/29/2014,80.50016785,81.14755107,79.97866393,80.77889962,5442100
10/30/2014,81.12059021,81.40831537,79.94271642,80.41926057,4445300
10/31/2014,82.16358185,82.70307246,81.59712494,82.28047468,7472200
11/3/2014,82.46031189,82.55921806,81.82192189,82.03771405,5447700
11/4/2014,81.2374649,82.70307051,80.742941,82.69407717,7928500
11/5/2014,81.82192993,82.36141381,80.5541363,82.36141381,7021000
11/6/2014,82.72105408,82.72105408,81.95678484,82.08266416,9938800
11/7/2014,80.92277527,80.94075509,79.70893501,80.37429813,16176300
11/10/2014,80.72496796,81.30041829,79.97867845,81.13857245,8155700
11/11/2014,80.90478516,80.94973813,80.14050911,80.93175831,5896800
11/12/2014,80.83287048,81.03068283,80.3203598,80.71597763,5262500
11/13/2014,81.36334991,81.56116223,80.94974546,81.01268512,5098800
11/14/2014,81.64208221,81.68703519,81.26443743,81.53418272,4281100
11/17/2014,81.29143524,81.62411341,80.96774356,81.37235473,4148400
11/18/2014,81.17453003,81.5431815,81.03965737,81.21948987,4461600
11/19/2014,80.76093292,81.17453741,80.19447594,81.15655759,7710000
11/20/2014,79.93372345,80.43724076,79.79885078,80.24842177,8604000
11/21/2014,79.9876709,80.74295374,79.80784524,80.64404757,7383500
11/24/2014,81.44428253,81.51621554,80.31136171,80.31136171,6504100
11/25/2014,82.40635681,82.64912211,81.56116123,81.56116123,7404200
11/26/2014,82.64913177,82.97282345,82.42434627,82.68509828,4607200
11/28/2014,83.17962646,83.58423761,82.92786781,83.19760629,3853000
12/1/2014,83.35045624,83.74608089,82.81097244,83.28751658,6714700
12/2/2014,84.04278564,84.34849057,83.098684,83.30548964,6664200
12/3/2014,83.71911621,84.21364708,83.17063902,84.10574756,5492400
12/4/2014,83.82701111,84.18666242,83.2335741,84.1686826,6017300
12/5/2014,84.30355835,84.50137069,83.92591348,84.24061868,5226800
12/8/2014,84.33952332,84.96891998,83.98885848,84.70816797,6682200
12/9/2014,83.56625366,84.13271061,82.5052659,84.07876429,9519900
12/10/2014,82.38838959,83.46736424,82.31646343,83.18862552,10346100
12/11/2014,83.54478455,84.37340645,82.55226673,82.9438051,8227800
12/12/2014,83.30805206,84.32789302,82.8163434,83.02577757,7890900
12/15/2014,82.77081299,84.40073409,82.12430913,83.79975457,6746800
12/16/2014,82.10609436,83.77243911,82.06967073,82.40658412,6549400
12/17/2014,83.20787048,83.48104422,82.13339778,82.27909229,6885900
12/18/2014,84.32789612,84.32789612,83.64496855,83.94545835,9387500
12/19/2014,84.58286285,84.86513738,83.66318503,84.08204648,12837900
12/22/2014,85.77568817,85.9213827,84.88333349,85.03812872,7477500
12/23/2014,86.22187042,86.5678845,85.9578043,86.03065157,5385800
12/24/2014,85.97602081,86.613424,85.93049648,86.22187861,2165700
12/26/2014,86.53147888,86.78643741,86.06708617,86.26741271,3142400
12/29/2014,86.95943451,87.35097988,86.22187504,86.26739937,3584400
12/30/2014,86.23097992,86.95943873,86.04886869,86.69537258,3490100
12/31/2014,85.76659393,86.9776468,85.62089939,86.62252504,4797000
1/2/2015,85.36594391,86.759115,84.54642946,86.42220852,5865400
1/5/2015,84.11846161,85.0017157,83.57212095,84.93797607,7789400
1/6/2015,83.6722641,84.8560077,83.00755199,84.29145188,6793100
1/7/2015,84.5282135,84.81959562,83.86349435,84.42805025,6589500
1/8/2015,85.4023819,85.86677466,85.19294769,85.47522918,7579400
1/9/2015,85.8212204,86.74999872,85.58447026,85.63910918,8621300
1/12/2015,86.01246643,86.28564029,85.38417072,86.22190065,6586200
1/13/2015,86.67715454,87.80625932,86.23097027,86.7591025,9364300
1/14/2015,85.80301666,86.3220413,84.94707861,85.5935825,6509300
1/15/2015,85.91228485,86.46773315,85.63001035,86.14903501,5662200
1/16/2015,86.6680603,86.71359159,85.57537899,85.59358733,6117000
1/20/2015,86.26741028,86.85928224,85.36594781,86.70448699,7940600
1/21/2015,85.74836731,86.26739188,85.42966923,85.93048546,7474700
1/22/2015,86.64073944,86.8592743,85.60269017,86.1217148,7014200
1/23/2015,86.24919128,86.98675076,85.98512515,86.4313025,4664700
1/26/2015,86.47685242,86.50416841,85.52985858,86.00335203,5446900
1/27/2015,85.56627655,86.2674125,85.01082821,85.53896056,5390000
1/28/2015,84.38252258,86.02155141,84.3278906,85.72106163,6198400
1/29/2015,84.8833313,85.13828977,83.33535823,84.78316805,7681700
1/30/2015,82.82545471,84.62838655,82.7070831,84.22773349,10212300
2/2/2015,83.70870209,83.81797299,82.00593365,83.13504548,9392000
2/3/2015,85.68463135,85.69373899,83.94544635,84.16398119,12329100
2/4/2015,92.22254181,92.82352143,89.98254012,90.50156482,32640500
2/5/2015,93.46090698,93.64301821,91.52139533,91.74903783,14089500
2/6/2015,92.8963623,93.77961645,92.5594558,93.48823428,8535200
2/9/2015,92.63230896,93.33344495,92.37734347,92.6960486,5461800
2/10/2015,92.80530548,93.05116331,92.13148553,92.84172912,5726300
2/11/2015,92.75978851,92.89636849,92.03132958,92.88726779,5868200
2/12/2015,94.31684875,94.56269962,92.60497259,93.02384093,6816800
2/13/2015,94.85409546,95.07263731,94.18027546,94.4534493,5175600
2/17/2015,94.8085556,95.10903844,94.3077393,94.90871886,4759300
2/18/2015,94.57181549,94.99978457,94.15295406,94.15295406,3760200
2/19/2015,94.59913635,94.77214691,94.28954582,94.69929963,5094100
2/20/2015,95.2000885,95.32756773,93.54285151,94.57179303,5197000
2/23/2015,95.60075378,95.81929561,95.09994439,95.39132655,5587100
2/24/2015,95.30936432,95.65538538,95.01798218,95.19099271,4098800
2/25/2015,96.12887573,96.50221277,95.30936133,95.31846898,6547200
2/26/2015,95.20921326,96.25637033,94.82677546,96.06515143,5049000
2/27/2015,94.77212524,95.7373272,94.66285435,95.3093582,4161600
3/2/2015,96.4202652,96.50222012,95.01798644,95.01798644,5635500
3/3/2015,96.83913422,97.10320039,95.8010848,96.32010951,4671900
3/4/2015,96.12887573,96.52042111,95.40952459,96.39294187,4972300
3/5/2015,95.63717651,96.34742008,95.49148891,96.10156921,3954700
3/6/2015,94.53538513,95.6098581,94.23489534,95.30936831,5704200
3/9/2015,95.84659576,95.99228335,94.5353728,94.6446437,4868900
3/10/2015,93.87064362,95.01796359,93.87064362,94.94511633,6472600
3/11/2015,93.68855286,94.69928618,93.67034451,94.25310879,4831900
3/12/2015,97.58578491,97.73147945,94.52626917,94.5626928,10730400
3/13/2015,96.92107391,97.68594939,96.08334423,97.68594939,8024200
3/16/2015,97.76791382,98.09571961,96.56596157,97.28530583,6407300
3/17/2015,97.3945694,97.6222119,96.6570099,97.43099303,4489400
3/18/2015,98.3142395,98.7239932,96.27456474,97.33992992,5520600
3/19/2015,97.76791382,98.77864718,97.55847964,98.19587593,4885600
3/20/2015,98.73310852,99.19750118,97.88627812,98.18676789,8710100
3/23/2015,98.54188538,99.11554197,98.3779825,98.88789947,5667000
3/24/2015,97.53116608,98.38710421,97.50385008,98.08661441,4493500
3/25/2015,95.60986328,97.84986496,95.60986328,97.84075731,6964700
3/26/2015,95.82837677,96.35650899,94.79032761,95.12724099,5915800
3/27/2015,96.04692078,96.93016779,95.50057325,95.79195536,5330400
3/30/2015,96.62968445,97.38545222,96.56594483,96.57504553,3831900
3/31/2015,95.5096817,96.81179701,95.5096817,96.15618553,5701600
4/1/2015,96.01049805,96.520415,94.92691758,96.0013904,6117200
4/2/2015,96.52042389,96.73895875,95.4823746,96.05603123,3651600
4/6/2015,96.18351746,97.03945558,95.64628443,95.8921353,4153500
4/7/2015,96.00141144,96.89377324,95.97409544,96.3383249,4694600
4/8/2015,96.84822845,97.14871823,95.7555472,95.81928683,4277400
4/9/2015,97.22156525,97.43099942,96.41115842,96.98482203,3924400
4/10/2015,97.38546753,97.52205443,96.8937658,97.18514795,3251500
4/13/2015,96.9848175,98.25050931,96.94839387,97.49473451,4201500
4/14/2015,97.12141418,97.70417852,96.62059783,96.89377165,5389300
4/15/2015,97.41279602,97.8225498,97.3035251,97.35815709,4307300
4/16/2015,98.43261719,98.61473536,97.33993595,97.56757845,6379100
4/17/2015,97.14871979,98.15945309,96.55684787,98.15945309,9663500
4/20/2015,98.54188538,98.79684386,97.722371,98.18676364,8094200
4/21/2015,98.05019379,99.24303846,97.95913816,99.18840647,4579400
4/22/2015,98.28692627,98.56920074,97.40367227,98.35976659,4060500
4/23/2015,99.25213623,100.0716507,97.98644441,98.30514254,5983800
4/24/2015,99.73474121,100.599787,99.42515071,99.73474121,6355600
4/27/2015,100.3083878,101.6742427,100.2264328,101.5285481,8479100
4/28/2015,100.0898743,101.2098787,99.15198808,100.8456492,7324500
4/29/2015,99.98969269,100.5087173,99.48888334,99.85311274,6024700
4/30/2015,98.99717712,100.3357162,98.05018344,99.87132354,7770300
5/1/2015,100.6361847,100.7727716,99.49797229,100.1171601,6205100
5/4/2015,101.1005859,101.5558709,100.6179849,101.5103466,7566200
5/5/2015,100.9002686,103.1675931,100.672626,103.1402701,14619300
5/6/2015,99.90775299,101.9474281,99.45246794,101.5831986,8975300
5/7/2015,99.48888397,99.96237733,98.99717532,99.79847445,8291200
5/8/2015,100.2628632,100.8000961,99.77115453,100.39945,6260600
5/11/2015,98.88791656,100.2901954,98.78775329,100.2901954,6728500
5/12/2015,99.47067261,99.85311732,98.04107787,98.88790832,6345000
5/13/2015,99.42514801,100.0443359,99.05181095,99.88953374,4141400
5/14/2015,100.0989609,100.1627005,99.26123814,99.88042602,4662000
5/15/2015,100.4358749,100.7909967,99.87131903,100.2537568,5852200
5/18/2015,100.4631882,100.8365183,100.1718061,100.5906674,4868900
5/19/2015,100.6726227,101.0641681,100.5906747,100.7910012,4549600
5/20/2015,100.3448105,100.9002587,100.1809076,100.8729427,4393500
5/21/2015,100.5178452,100.7454877,100.0716677,100.199147,4880600
5/22/2015,100.3994598,100.9822241,100.2719806,100.4358835,4267700
5/26/2015,99.65279388,100.9366941,99.03360594,100.3175062,5970800
5/27/2015,100.4996185,100.7181534,99.52530886,99.71652773,3984200
5/28/2015,100.6453094,100.6544171,99.798479,100.2628717,3392000
